route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
J,13,J_13_outbound_2035,Outbound to N Sycamore,0,3,J_outbound
J,1,J_1_outbound_2110,Outbound to N Sycamore,0,3,J_outbound
J,3,J_3_outbound_2110,Outbound to N Sycamore,0,3,J_outbound
J,11,J_11_outbound_2110,Outbound to N Sycamore,0,3,J_outbound
J,13,J_13_outbound_2110,Outbound to N Sycamore,0,3,J_outbound
J,1,J_1_outbound_2135,Outbound to N Sycamore,0,4,J_outbound
J,3,J_3_outbound_2135,Outbound to N Sycamore,0,4,J_outbound
J,11,J_11_outbound_2135,Outbound to N Sycamore,0,4,J_outbound
J,13,J_13_outbound_2135,Outbound to N Sycamore,0,4,J_outbound
J,1,J_1_outbound_2210,Outbound to N Sycamore,0,3,J_outbound
J,3,J_3_outbound_2210,Outbound to N Sycamore,0,3,J_outbound
J,11,J_11_outbound_2210,Outbound to N Sycamore,0,3,J_outbound
J,13,J_13_outbound_2210,Outbound to N Sycamore,0,3,J_outbound
J,1,J_1_outbound_2235,Outbound to N Sycamore,0,7,J_outbound
J,3,J_3_outbound_2235,Outbound to N Sycamore,0,7,J_outbound
J,11,J_11_outbound_2235,Outbound to N Sycamore,0,4,J_outbound
J,13,J_13_outbound_2235,Outbound to N Sycamore,0,4,J_outbound
J,1,J_1_inbound_0715,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_0715,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_0715,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_0715,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_0715,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1240,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1240,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1240,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1240,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1240,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1240,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1240,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1300,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1300,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1300,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1300,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1300,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1300,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1300,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1320,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1320,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1320,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1320,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1320,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1320,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1320,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1420,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1420,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1420,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1420,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1420,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1420,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1420,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1440,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1440,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1440,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1440,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1440,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1440,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1440,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1500,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1500,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1500,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1500,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1500,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1500,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1500,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1520,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1520,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1520,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1520,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1520,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1520,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1520,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1620,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1620,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1620,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1620,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1620,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1620,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1620,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1640,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1640,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1640,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1640,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1640,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1640,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1640,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1700,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1700,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1700,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1700,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1700,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1700,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1700,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1720,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1720,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1720,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1720,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1720,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1720,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1720,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1820,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1820,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1820,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1820,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1820,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1820,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1820,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1840,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1840,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1840,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1840,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1840,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1840,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1840,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_1900,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_1900,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_1900,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_1900,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_1900,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_1900,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_1900,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_1940,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_1940,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_1940,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_1940,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_1940,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_1940,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_1940,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_2005,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_2005,Inbound to UCD Silo,1,3,J_inbound
J,5,J_5_inbound_2005,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_2005,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_2005,Inbound to UCD Silo,1,3,J_inbound
J,61,J_61_inbound_2005,Inbound to UCD Silo,1,3,J_inbound
J,62,J_62_inbound_2005,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_2040,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_2040,Inbound to UCD Silo,1,4,J_inbound
J,5,J_5_inbound_2040,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_2040,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_2040,Inbound to UCD Silo,1,4,J_inbound
J,61,J_61_inbound_2040,Inbound to UCD Silo,1,4,J_inbound
J,62,J_62_inbound_2040,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_2105,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_2105,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_2105,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_2105,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_2140,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_2140,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_2140,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_2140,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_2205,Inbound to UCD Silo,1,4,J_inbound
J,3,J_3_inbound_2205,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_inbound_2205,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_2205,Inbound to UCD Silo,1,4,J_inbound
J,1,J_1_inbound_2240,Inbound to UCD Silo,1,3,J_inbound
J,3,J_3_inbound_2240,Inbound to UCD Silo,1,3,J_inbound
J,11,J_11_inbound_2240,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_2240,Inbound to UCD Silo,1,3,J_inbound
J,1,J_1_inbound_2305,Inbound to UCD Silo,1,7,J_inbound
J,3,J_3_inbound_2305,Inbound to UCD Silo,1,7,J_inbound
J,11,J_11_inbound_2305,Inbound to UCD Silo,1,4,J_inbound
J,13,J_13_inbound_2305,Inbound to UCD Silo,1,4,J_inbound
J,11,J_11_outbound_0655,Outbound to N Sycamore,0,3,J_outbound
J,13,J_13_outbound_0655,Outbound to N Sycamore,0,3,J_outbound
J,11,J_11_outbound_2310,Outbound to N Sycamore,0,1,J_outbound
J,13,J_13_outbound_2310,Outbound to N Sycamore,0,1,J_outbound
J,11,J_11_inbound_0725,Inbound to UCD Silo,1,3,J_inbound
J,13,J_13_inbound_0725,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_outbound_0655,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_0655,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_0715,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_0715,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_0755,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_0755,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_0815,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_0815,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_0900,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_0900,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_0920,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_0920,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1000,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1000,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1020,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1020,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1100,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1100,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1120,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1120,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1210,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1210,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1230,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1230,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1310,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1310,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1330,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1330,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1410,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1410,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1430,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1430,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1510,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1510,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1530,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1530,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1610,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1610,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1630,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1630,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1710,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1710,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1730,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1730,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1810,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1810,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1830,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1830,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_1910,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_1910,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_outbound_1930,Outbound to N Sycamore,0,4,J_outbound
J,35,J_35_outbound_1930,Outbound to N Sycamore,0,4,J_outbound
J,31,J_31_outbound_2010,Outbound to N Sycamore,0,3,J_outbound
J,35,J_35_outbound_2010,Outbound to N Sycamore,0,3,J_outbound
J,31,J_31_inbound_0725,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_0725,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_0750,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_0825,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_0850,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_0930,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_0950,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1030,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1050,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1130,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1150,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1240,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1240,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1300,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1300,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1340,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1400,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1440,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1440,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1500,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1500,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1540,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1600,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1640,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1640,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1700,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1700,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1740,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1800,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1840,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1840,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_1900,Inbound to UCD Silo,1,4,J_inbound
J,35,J_35_inbound_1900,Inbound to UCD Silo,1,4,J_inbound
J,31,J_31_inbound_1940,Inbound to UCD Silo,1,3,J_inbound
J,35,J_35_inbound_1940,Inbound to UCD Silo,1,3,J_inbound
J,31,J_31_inbound_2000,Inbound to UCD Silo,1,4,J_inbound
